instance_id,source_id,source_path,relative_path,status,scope,authority,bytes,sha256,mime_type,repo_canonical_path,duplicate_group,notes
src_000346,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-143.jpg,assets/card-143.jpg,observed,current repository,repo_observed,1194,ff9bc51f79020a05e1412dab5ed4752d706365a1933a29074e450f28d3948332,image/jpeg,assets/card-143.jpg,ff9bc51f79020a05,
src_000347,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-144.png,assets/card-144.png,observed,current repository,repo_observed,267,9641dfcca7f5c452667c8d95bc79295a6a855065905cd78fd550d2e1f1e4d7e1,image/png,assets/card-144.png,,
src_000348,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-145.jpg,assets/card-145.jpg,observed,current repository,repo_observed,1194,ff9bc51f79020a05e1412dab5ed4752d706365a1933a29074e450f28d3948332,image/jpeg,assets/card-145.jpg,ff9bc51f79020a05,
src_000349,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-146.jpg,assets/card-146.jpg,observed,current repository,repo_observed,1216,6615efa83c283287b5bd58a59ae1b7ec1a0e1edec27544773842ef1c137561da,image/jpeg,assets/card-146.jpg,6615efa83c283287,
src_000350,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-147.png,assets/card-147.png,observed,current repository,repo_observed,355,518ecb75eb7778038f7bcc9d795003046f0a3ed71f13407fff9ddfe4a7cbbca7,image/png,assets/card-147.png,,
src_000351,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-148.jpg,assets/card-148.jpg,observed,current repository,repo_observed,1216,6615efa83c283287b5bd58a59ae1b7ec1a0e1edec27544773842ef1c137561da,image/jpeg,assets/card-148.jpg,6615efa83c283287,
src_000352,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-149.jpg,assets/card-149.jpg,observed,current repository,repo_observed,940,bc387688c009895c7a6d6b2c04fbb0d89b4da5b846c6dbbc8f9c7ccaa6e6ae4e,image/jpeg,assets/card-149.jpg,bc387688c009895c,
src_000353,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-150.png,assets/card-150.png,observed,current repository,repo_observed,277,cea04d1edbb272efba6585af84f192571d2a610e6869a3082d0f3b58c0307e8c,image/png,assets/card-150.png,,
src_000354,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-151.jpg,assets/card-151.jpg,observed,current repository,repo_observed,940,bc387688c009895c7a6d6b2c04fbb0d89b4da5b846c6dbbc8f9c7ccaa6e6ae4e,image/jpeg,assets/card-151.jpg,bc387688c009895c,
src_000355,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-152.jpg,assets/card-152.jpg,observed,current repository,repo_observed,954,395c8029a108070788efe55782e8cbdd384b3fdd91a55797c341a2281407b814,image/jpeg,assets/card-152.jpg,395c8029a1080707,
src_000356,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-153.png,assets/card-153.png,observed,current repository,repo_observed,305,e4393c933cf2b5a10bcaf23f1114adaa2822ad9b337f0abd29c459562bfb5d9e,image/png,assets/card-153.png,,
src_000357,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-154.jpg,assets/card-154.jpg,observed,current repository,repo_observed,954,395c8029a108070788efe55782e8cbdd384b3fdd91a55797c341a2281407b814,image/jpeg,assets/card-154.jpg,395c8029a1080707,
src_000358,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-155.jpg,assets/card-155.jpg,observed,current repository,repo_observed,816,4a8cb9d3054a808202046a7eee28ebc9e4f52d2dcfc93bde6efe2b19084f0f4b,image/jpeg,assets/card-155.jpg,4a8cb9d3054a8082,
src_000359,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-156.png,assets/card-156.png,observed,current repository,repo_observed,244,c8a889bef2f82c87ca842cc8bf844295417717981cb747c1bbdf78ed0fe1a472,image/png,assets/card-156.png,,
src_000360,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-157.jpg,assets/card-157.jpg,observed,current repository,repo_observed,816,4a8cb9d3054a808202046a7eee28ebc9e4f52d2dcfc93bde6efe2b19084f0f4b,image/jpeg,assets/card-157.jpg,4a8cb9d3054a8082,
src_000361,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-158.jpg,assets/card-158.jpg,observed,current repository,repo_observed,824,4d6cbf0a69c3316bcca31534ba163fcc262302d4178d8df8eef4059aba16712d,image/jpeg,assets/card-158.jpg,4d6cbf0a69c3316b,
src_000362,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-159.png,assets/card-159.png,observed,current repository,repo_observed,248,9db8b2e84cb443ab7685fbe4d81ff2b79ef8809f70dad41a4363f7d1d870435c,image/png,assets/card-159.png,9db8b2e84cb443ab,
src_000363,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-160.jpg,assets/card-160.jpg,observed,current repository,repo_observed,824,4d6cbf0a69c3316bcca31534ba163fcc262302d4178d8df8eef4059aba16712d,image/jpeg,assets/card-160.jpg,4d6cbf0a69c3316b,
src_000364,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-161.jpg,assets/card-161.jpg,observed,current repository,repo_observed,765,ab1b13f18fb4b8b446c67bd3ef04ce291c0699e01b036de5169670d218619d82,image/jpeg,assets/card-161.jpg,ab1b13f18fb4b8b4,
src_000365,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-162.png,assets/card-162.png,observed,current repository,repo_observed,253,9685933399abe100677b6a08eabb62399870cc63b6d61a2936855fe2a6ed81ba,image/png,assets/card-162.png,,
src_000366,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-163.jpg,assets/card-163.jpg,observed,current repository,repo_observed,765,ab1b13f18fb4b8b446c67bd3ef04ce291c0699e01b036de5169670d218619d82,image/jpeg,assets/card-163.jpg,ab1b13f18fb4b8b4,
src_000367,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-164.jpg,assets/card-164.jpg,observed,current repository,repo_observed,625,4ff48c1d20520c2dae9ae5d7c2f269c10e82963eadc807730a052d86695e35dc,image/jpeg,assets/card-164.jpg,4ff48c1d20520c2d,
src_000368,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-165.png,assets/card-165.png,observed,current repository,repo_observed,202,802c83dd35f8ba71d84d0819e78d5f4d0b078ab310470c3aabcf5e771f4b432b,image/png,assets/card-165.png,,
src_000369,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-166.jpg,assets/card-166.jpg,observed,current repository,repo_observed,625,4ff48c1d20520c2dae9ae5d7c2f269c10e82963eadc807730a052d86695e35dc,image/jpeg,assets/card-166.jpg,4ff48c1d20520c2d,
src_000370,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-167.jpg,assets/card-167.jpg,observed,current repository,repo_observed,576,a3c3c54549ba94c912a964ea3aa60370e728b470c8a6028a1767dab02f7aa75d,image/jpeg,assets/card-167.jpg,a3c3c54549ba94c9,
src_000371,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-168.png,assets/card-168.png,observed,current repository,repo_observed,181,ad1e5befd478f4a7316a2c4fc8178dbe7695dfd71bbffdb8a44d9603943f553b,image/png,assets/card-168.png,ad1e5befd478f4a7,
src_000372,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-169.jpg,assets/card-169.jpg,observed,current repository,repo_observed,576,a3c3c54549ba94c912a964ea3aa60370e728b470c8a6028a1767dab02f7aa75d,image/jpeg,assets/card-169.jpg,a3c3c54549ba94c9,
src_000373,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-170.jpg,assets/card-170.jpg,observed,current repository,repo_observed,593,9176afe333f55ba5174f6ec7411dec39c12bdc4c0344858b10d617736bd3c40d,image/jpeg,assets/card-170.jpg,9176afe333f55ba5,
src_000374,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-171.png,assets/card-171.png,observed,current repository,repo_observed,202,deb883d78f8940ac29fb6e7cdfd2556b990faba4ca1fb90a213caef5881fe712,image/png,assets/card-171.png,,
src_000375,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-172.jpg,assets/card-172.jpg,observed,current repository,repo_observed,593,9176afe333f55ba5174f6ec7411dec39c12bdc4c0344858b10d617736bd3c40d,image/jpeg,assets/card-172.jpg,9176afe333f55ba5,
src_000376,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-173.jpg,assets/card-173.jpg,observed,current repository,repo_observed,573,cd40effb9f1ef00fe418af2055fe83cdab2ebec713f65cd6d435bf27ae178fd2,image/jpeg,assets/card-173.jpg,cd40effb9f1ef00f,
src_000377,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-174.png,assets/card-174.png,observed,current repository,repo_observed,167,c7e73b0155bc45d11eeb8d0931c940b0b37dbfbf7bea8479f8d7ed4cecac3272,image/png,assets/card-174.png,,
src_000378,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-175.jpg,assets/card-175.jpg,observed,current repository,repo_observed,573,cd40effb9f1ef00fe418af2055fe83cdab2ebec713f65cd6d435bf27ae178fd2,image/jpeg,assets/card-175.jpg,cd40effb9f1ef00f,
src_000379,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-176.jpg,assets/card-176.jpg,observed,current repository,repo_observed,567,b156954bee96dd2ca411aa98fb8e4c9584720ff6c528d0208f74c9a8b66a9628,image/jpeg,assets/card-176.jpg,b156954bee96dd2c,
src_000380,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-177.png,assets/card-177.png,observed,current repository,repo_observed,194,affa43ed9da371063f4fe0e82b85b1b06c29a1698873c35d89ec523498798516,image/png,assets/card-177.png,,
src_000381,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-178.jpg,assets/card-178.jpg,observed,current repository,repo_observed,567,b156954bee96dd2ca411aa98fb8e4c9584720ff6c528d0208f74c9a8b66a9628,image/jpeg,assets/card-178.jpg,b156954bee96dd2c,
src_000382,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-179.jpg,assets/card-179.jpg,observed,current repository,repo_observed,524,14c299e15e4b0c841a7ed062cb38393be2dc2f26278ef170b2180b2d5737ead1,image/jpeg,assets/card-179.jpg,14c299e15e4b0c84,
src_000383,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-180.png,assets/card-180.png,observed,current repository,repo_observed,175,3c6b24bb557a7010601651b9a54be304ce00e8ced5b7f7c75655d40daf84d2fd,image/png,assets/card-180.png,,
src_000384,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-181.jpg,assets/card-181.jpg,observed,current repository,repo_observed,524,14c299e15e4b0c841a7ed062cb38393be2dc2f26278ef170b2180b2d5737ead1,image/jpeg,assets/card-181.jpg,14c299e15e4b0c84,
src_000385,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-182.jpg,assets/card-182.jpg,observed,current repository,repo_observed,552,44c72afd145c70aa3818fba0002851b2866efe2fcb0748dc7aefb34009c28785,image/jpeg,assets/card-182.jpg,44c72afd145c70aa,
src_000386,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-183.png,assets/card-183.png,observed,current repository,repo_observed,166,6ae09576a522eef5f2fe7ec5cc7ce1674bc7d5d6b7276684a094fbf42a10d467,image/png,assets/card-183.png,6ae09576a522eef5,
src_000387,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-184.jpg,assets/card-184.jpg,observed,current repository,repo_observed,552,44c72afd145c70aa3818fba0002851b2866efe2fcb0748dc7aefb34009c28785,image/jpeg,assets/card-184.jpg,44c72afd145c70aa,
src_000388,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-185.jpg,assets/card-185.jpg,observed,current repository,repo_observed,526,f4027dab05d0399e2f32ac377797b4bee399b354aa5bd09e8d7651cb0aa5056c,image/jpeg,assets/card-185.jpg,f4027dab05d0399e,
src_000389,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-186.png,assets/card-186.png,observed,current repository,repo_observed,163,fdbeae380e7ddea10945c4eaff7ba96b754127103f84828bcc751231f3cb6ce6,image/png,assets/card-186.png,fdbeae380e7ddea1,
src_000390,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-187.jpg,assets/card-187.jpg,observed,current repository,repo_observed,526,f4027dab05d0399e2f32ac377797b4bee399b354aa5bd09e8d7651cb0aa5056c,image/jpeg,assets/card-187.jpg,f4027dab05d0399e,
src_000391,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-188.jpg,assets/card-188.jpg,observed,current repository,repo_observed,521,7acffd0195d1ed87665d2523ae97fe02cc0a213234df91436d30800b448a374c,image/jpeg,assets/card-188.jpg,7acffd0195d1ed87,
src_000392,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-189.png,assets/card-189.png,observed,current repository,repo_observed,159,1fb1245673fba4e562c2a67cb27dd7c2582b19aaa83f236c75a23439f6d21197,image/png,assets/card-189.png,1fb1245673fba4e5,
src_000393,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-190.jpg,assets/card-190.jpg,observed,current repository,repo_observed,521,7acffd0195d1ed87665d2523ae97fe02cc0a213234df91436d30800b448a374c,image/jpeg,assets/card-190.jpg,7acffd0195d1ed87,
src_000394,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-191.jpg,assets/card-191.jpg,observed,current repository,repo_observed,489,00d4fed38f7ea084ec09b10033aef0c8005b8c71e7a39fce8b48b27c88494ac7,image/jpeg,assets/card-191.jpg,00d4fed38f7ea084,
src_000395,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-192.png,assets/card-192.png,observed,current repository,repo_observed,159,412362b308d13535603608b5edc436d7d94b22f00d4b77d113d91b1eaee46647,image/png,assets/card-192.png,,
src_000396,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-193.jpg,assets/card-193.jpg,observed,current repository,repo_observed,489,00d4fed38f7ea084ec09b10033aef0c8005b8c71e7a39fce8b48b27c88494ac7,image/jpeg,assets/card-193.jpg,00d4fed38f7ea084,
